searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	kinships	False	ntn	crossentropy	no	adadelta	lcwa		1717024	1	31.60086989402771	0.6804835796356201	0.1042830540037244
random	kinships	False	ntn	crossentropy	no	adadelta	lcwa		1717024	2	28.29332423210144	0.668393611907959	0.09636871508379888
random	kinships	False	ntn	crossentropy	no	adadelta	lcwa		1717024	3	28.25920867919922	0.6553404331207275	0.07541899441340782
random	kinships	False	ntn	crossentropy	no	adam	lcwa		1717024	0	64.11380887031555	0.7824780941009521	0.8687150837988827
random	kinships	False	ntn	marginranking	no	adadelta	owa	basic	26526496	0	654.6070523262024	1.3986809253692627	0.10986964618249534
random	kinships	False	ntn	marginranking	no	adadelta	owa	basic	26526496	1	659.5482246875763	1.3508355617523193	0.10521415270018622
random	kinships	False	ntn	marginranking	no	adadelta	owa	basic	26526496	2	658.8618140220642	1.3290174007415771	0.10800744878957169
random	kinships	False	ntn	marginranking	no	adadelta	owa	basic	26526496	3	658.3076138496399	1.3277153968811035	0.09683426443202979
random	kinships	False	ntn	marginranking	no	adam	owa	basic	1717024	0	644.1506311893463	0.8111751079559326	0.8472998137802608
random	kinships	False	ntn	marginranking	no	adam	owa	basic	1717024	1	638.8288881778717	0.780850887298584	0.8575418994413407
random	kinships	False	ntn	marginranking	no	adam	owa	basic	1717024	2	629.2742731571198	0.8190803527832031	0.8561452513966481
random	kinships	False	ntn	marginranking	no	adam	owa	basic	1717024	3	644.5552518367767	0.8007791042327881	0.8477653631284916
random	kinships	False	ntn	nssa	no	adadelta	owa	basic	1717024	0	60.32132339477539	0.6602873802185059	0.09916201117318436
random	kinships	False	ntn	nssa	no	adadelta	owa	basic	1717024	1	57.251808404922485	0.6547534465789795	0.12476722532588454
random	kinships	False	ntn	nssa	no	adadelta	owa	basic	1717024	2	60.2772581577301	0.6616561412811279	0.10195530726256984
random	kinships	False	ntn	nssa	no	adadelta	owa	basic	1717024	3	60.53671169281006	0.687218427658081	0.10102420856610801
random	kinships	False	ntn	nssa	no	adam	owa	basic	26526496	0	11884.839193582535	1.9367055892944336	0.5996275605214153
random	kinships	False	ntn	nssa	no	adam	owa	basic	26526496	1	11246.09816622734	1.919090747833252	0.5963687150837989
random	kinships	False	ntn	nssa	no	adam	owa	basic	26526496	2	11215.629290819168	1.921579122543335	0.6345437616387337
random	kinships	False	ntn	nssa	no	adam	owa	basic	26526496	3	11228.493402719498	1.8360669612884521	0.6419925512104283
random	kinships	False	ntn	softplus	no	adadelta	lcwa		1717024	0	44.93751573562622	0.6297426223754883	0.09590316573556797
random	kinships	False	ntn	softplus	no	adadelta	lcwa		1717024	1	45.8824942111969	0.6603693962097168	0.09124767225325885
random	kinships	False	ntn	softplus	no	adadelta	lcwa		1717024	2	45.67188882827759	0.6610193252563477	0.10242085661080075
random	kinships	False	ntn	softplus	no	adadelta	lcwa		1717024	3	47.42643880844116	0.6652843952178955	0.10893854748603352
random	kinships	False	ntn	softplus	no	adadelta	owa	basic	1717024	0	422.60279297828674	0.632028341293335	0.10661080074487896
random	kinships	False	ntn	softplus	no	adadelta	owa	basic	1717024	1	424.35089087486267	0.645965576171875	0.0972998137802607
random	kinships	False	ntn	softplus	no	adadelta	owa	basic	1717024	2	422.6215970516205	0.6366100311279297	0.10335195530726257
random	kinships	False	ntn	softplus	no	adadelta	owa	basic	1717024	3	423.2047963142395	0.631934642791748	0.10521415270018622
random	kinships	False	ntn	softplus	no	adam	lcwa		1717024	0	80.82247567176819	0.7844464778900146	0.8426443202979516
random	kinships	False	ntn	softplus	no	adam	owa	basic	1717024	0	223.91597199440002	0.8049900531768799	0.8933891992551211
random	kinships	False	ntn	softplus	no	adam	owa	basic	1717024	1	222.5302221775055	0.7330605983734131	0.8943202979515829
random	kinships	False	ntn	softplus	no	adam	owa	basic	1717024	2	224.3444516658783	0.7558455467224121	0.883147113594041
random	kinships	False	ntn	softplus	no	adam	owa	basic	1717024	3	225.39633512496948	0.7714483737945557	0.9054934823091247
random	kinships	False	proje	bceaftersigmoid	no	adadelta	lcwa		67588	0	102.62583923339844	0.09390497207641602	0.17364990689013035
random	kinships	False	proje	bceaftersigmoid	no	adadelta	lcwa		67588	1	102.6829297542572	0.09452700614929199	0.16573556797020483
random	kinships	False	proje	bceaftersigmoid	no	adadelta	lcwa		67588	2	101.50646615028381	0.09441065788269043	0.17318435754189945
random	kinships	False	proje	bceaftersigmoid	no	adadelta	lcwa		67588	3	102.32713747024536	0.09678268432617188	0.17271880819366853
random	kinships	False	proje	bceaftersigmoid	no	adadelta	owa	basic	33796	0	269.23944568634033	0.09616756439208984	0.4790502793296089
random	kinships	False	proje	bceaftersigmoid	no	adadelta	owa	basic	33796	1	250.76905798912048	0.09679102897644043	0.7388268156424581
random	kinships	False	proje	bceaftersigmoid	no	adadelta	owa	basic	33796	2	275.5461266040802	0.09774541854858398	0.8370577281191807
random	kinships	False	proje	bceaftersigmoid	no	adadelta	owa	basic	33796	3	278.0033655166626	0.09808230400085449	0.8016759776536313
random	kinships	False	proje	bceaftersigmoid	no	adam	lcwa		33796	0	43.63912582397461	0.10072779655456543	0.9175977653631285
random	kinships	False	proje	bceaftersigmoid	no	adam	lcwa		33796	1	43.84222388267517	0.09412217140197754	0.9217877094972067
random	kinships	False	proje	bceaftersigmoid	no	adam	lcwa		33796	2	42.90885019302368	0.09311199188232422	0.9180633147113594
random	kinships	False	proje	bceaftersigmoid	no	adam	lcwa		33796	3	49.3712215423584	0.10475444793701172	0.9059590316573557
random	kinships	False	proje	bceaftersigmoid	no	adam	owa	basic	67588	0	82.79919838905334	0.09718966484069824	0.9455307262569832
random	kinships	False	proje	bceaftersigmoid	no	adam	owa	basic	67588	1	89.23884296417236	0.09844827651977539	0.9399441340782123
random	kinships	False	proje	bceaftersigmoid	no	adam	owa	basic	67588	2	87.20057559013367	0.09817123413085938	0.9315642458100558
random	kinships	False	proje	bceaftersigmoid	no	adam	owa	basic	67588	3	89.10023498535156	0.09997320175170898	0.9390130353817505
random	kinships	False	proje	crossentropy	no	adadelta	lcwa		33796	0	116.5614845752716	0.09551119804382324	0.8300744878957169
random	kinships	False	proje	crossentropy	no	adadelta	lcwa		33796	1	116.29701614379883	0.09837198257446289	0.8258845437616388
random	kinships	False	proje	crossentropy	no	adadelta	lcwa		33796	2	116.6924078464508	0.09966135025024414	0.8305400372439479
random	kinships	False	proje	crossentropy	no	adadelta	lcwa		33796	3	115.31212306022644	0.0955209732055664	0.8147113594040968
random	kinships	False	proje	crossentropy	no	adam	lcwa		33796	0	39.691564321517944	0.0975944995880127	0.9297020484171322
random	kinships	False	proje	crossentropy	no	adam	lcwa		33796	1	39.002357006073	0.09548354148864746	0.9194599627560521
random	kinships	False	proje	crossentropy	no	adam	lcwa		33796	2	39.49155068397522	0.09451603889465332	0.9269087523277467
random	kinships	False	proje	crossentropy	no	adam	lcwa		33796	3	39.481281757354736	0.09694790840148926	0.9227188081936686
random	kinships	False	proje	marginranking	no	adadelta	owa	basic	33796	0	153.68792700767517	0.7750163078308105	0.888733705772812
random	kinships	False	proje	marginranking	no	adadelta	owa	basic	33796	1	153.28904461860657	0.10290646553039551	0.8859404096834265
random	kinships	False	proje	marginranking	no	adadelta	owa	basic	33796	2	153.30098795890808	0.7747302055358887	0.8836126629422719
random	kinships	False	proje	marginranking	no	adadelta	owa	basic	33796	3	153.61931824684143	0.10131192207336426	0.8868715083798883
random	kinships	False	proje	marginranking	no	adam	owa	basic	33796	0	45.39864540100098	0.08884882926940918	0.9059590316573557
random	kinships	False	proje	marginranking	no	adam	owa	basic	33796	1	43.26968836784363	0.08919334411621094	0.9180633147113594
random	kinships	False	proje	marginranking	no	adam	owa	basic	33796	2	46.92779350280762	0.08918261528015137	0.9203910614525139
random	kinships	False	proje	marginranking	no	adam	owa	basic	33796	3	51.02336311340332	0.09688448905944824	0.9064245810055865
random	kinships	False	proje	nssa	no	adadelta	owa	basic	33796	0	844.3112874031067	0.23532867431640625	0.8980446927374302
random	kinships	False	proje	nssa	no	adadelta	owa	basic	33796	1	826.7375328540802	0.24259042739868164	0.9203910614525139
random	kinships	False	proje	nssa	no	adadelta	owa	basic	33796	2	853.2262301445007	0.24999380111694336	0.9264432029795159
random	kinships	False	proje	nssa	no	adadelta	owa	basic	33796	3	858.1035816669464	0.24199891090393066	0.9110800744878957
random	kinships	False	proje	nssa	no	adam	owa	basic	33796	0	62.652392864227295	0.09213972091674805	0.9194599627560521
random	kinships	False	proje	nssa	no	adam	owa	basic	33796	1	67.45714855194092	0.09150862693786621	0.9273743016759777
random	kinships	False	proje	nssa	no	adam	owa	basic	33796	2	69.71887040138245	0.09132218360900879	0.9120111731843575
random	kinships	False	proje	nssa	no	adam	owa	basic	33796	3	75.8227972984314	0.10064697265625	0.925512104283054
random	kinships	False	proje	softplus	no	adadelta	lcwa		67588	0	87.75591826438904	0.0948185920715332	0.16573556797020483
random	kinships	False	proje	softplus	no	adadelta	lcwa		67588	1	87.54510378837585	0.09398412704467773	0.16713221601489758
random	kinships	False	proje	softplus	no	adadelta	lcwa		67588	2	87.5295512676239	0.09477829933166504	0.16061452513966482
random	kinships	False	proje	softplus	no	adadelta	lcwa		67588	3	88.27284550666809	0.10338902473449707	0.1610800744878957
random	kinships	False	proje	softplus	no	adadelta	owa	basic	33796	0	525.37442278862	0.09789037704467773	0.8756983240223464
random	kinships	False	proje	softplus	no	adadelta	owa	basic	33796	1	524.662938117981	0.09996390342712402	0.86731843575419
random	kinships	False	proje	softplus	no	adadelta	owa	basic	33796	2	527.5392253398895	0.09932231903076172	0.8663873370577281
random	kinships	False	proje	softplus	no	adadelta	owa	basic	33796	3	526.2797157764435	0.10010576248168945	0.8682495344506518
random	kinships	False	proje	softplus	no	adam	lcwa		33796	0	71.0882134437561	0.09245753288269043	0.8649906890130353
random	kinships	False	proje	softplus	no	adam	lcwa		33796	1	60.44993782043457	0.09188604354858398	0.8677839851024208
random	kinships	False	proje	softplus	no	adam	lcwa		33796	2	61.603434801101685	0.09912657737731934	0.8654562383612663
random	kinships	False	proje	softplus	no	adam	lcwa		33796	3	61.8161346912384	0.0942525863647461	0.8640595903165735
random	kinships	False	proje	softplus	no	adam	owa	basic	33796	0	120.10680389404297	0.09040021896362305	0.9380819366852886
random	kinships	False	proje	softplus	no	adam	owa	basic	33796	1	136.93951725959778	0.09049749374389648	0.9497206703910615
random	kinships	False	proje	softplus	no	adam	owa	basic	33796	2	132.09977269172668	0.09053516387939453	0.952513966480447
random	kinships	False	proje	softplus	no	adam	owa	basic	33796	3	120.97263741493225	0.09056591987609863	0.9450651769087524
random	kinships	False	rescal	bceaftersigmoid	no	adadelta	lcwa		436224	0	95.7785222530365	0.08713722229003906	0.34450651769087526
random	kinships	False	rescal	bceaftersigmoid	no	adadelta	lcwa		436224	1	96.08765292167664	0.08740019798278809	0.2122905027932961
random	kinships	False	rescal	bceaftersigmoid	no	adadelta	lcwa		436224	2	93.7975845336914	0.0903482437133789	0.6615456238361266
random	kinships	False	rescal	bceaftersigmoid	no	adadelta	lcwa		436224	3	95.52575182914734	0.08731436729431152	0.2751396648044693
random	kinships	False	rescal	bceaftersigmoid	no	adam	lcwa		436224	0	64.1648280620575	0.09784817695617676	0.5926443202979516
random	kinships	False	rescal	bceaftersigmoid	no	adam	lcwa		436224	1	63.4118926525116	0.09723234176635742	0.5684357541899442
random	kinships	False	rescal	bceaftersigmoid	no	adam	lcwa		436224	2	64.35285496711731	0.09637713432312012	0.5218808193668529
random	kinships	False	rescal	bceaftersigmoid	no	adam	lcwa		436224	3	63.79323625564575	0.0944054126739502	0.5167597765363129
random	kinships	False	rescal	bceaftersigmoid	no	adam	owa	basic	436224	0	73.568918466568	0.08252859115600586	0.9366852886405959
random	kinships	False	rescal	bceaftersigmoid	no	adam	owa	basic	436224	1	82.33959317207336	0.09215617179870605	0.9432029795158287
random	kinships	False	rescal	bceaftersigmoid	no	adam	owa	basic	436224	2	82.97604441642761	0.08793187141418457	0.9236499068901304
random	kinships	False	rescal	bceaftersigmoid	no	adam	owa	basic	436224	3	84.08157896995544	0.09030508995056152	0.9338919925512105
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	0	65.3545434474945	0.11806678771972656	0.9171322160148976
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	0	66.7643871307373	0.10211825370788574	0.9143389199255121
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	1	64.41981983184814	0.08612823486328125	0.9231843575418994
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	1	66.15017819404602	0.0968017578125	0.909217877094972
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	2	65.43801283836365	0.08715295791625977	0.8929236499068901
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	2	66.14211392402649	0.09116387367248535	0.9231843575418994
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	3	61.72285175323486	0.14350080490112305	0.9031657355679702
random	kinships	False	rescal	crossentropy	no	adadelta	lcwa		436224	3	65.79905772209167	0.08964109420776367	0.9003724394785847
random	kinships	False	rescal	crossentropy	no	adam	lcwa		6660096	0	94.25001335144043	0.12263226509094238	0.9501862197392924
random	kinships	False	rescal	crossentropy	no	adam	lcwa		6660096	1	92.96286106109619	0.12043452262878418	0.9464618249534451
random	kinships	False	rescal	crossentropy	no	adam	lcwa		6660096	2	92.6337354183197	0.11287236213684082	0.9557728119180633
random	kinships	False	rescal	crossentropy	no	adam	lcwa		6660096	3	92.00084376335144	0.11555886268615723	0.9492551210428305
random	kinships	False	rescal	marginranking	no	adadelta	owa	basic	436224	0	131.14795184135437	0.08704924583435059	0.8356610800744879
random	kinships	False	rescal	marginranking	no	adadelta	owa	basic	436224	1	131.0722999572754	0.08856892585754395	0.845437616387337
random	kinships	False	rescal	marginranking	no	adadelta	owa	basic	436224	2	131.21702909469604	0.0871572494506836	0.8482309124767226
random	kinships	False	rescal	marginranking	no	adadelta	owa	basic	436224	3	130.41132378578186	0.08814120292663574	0.861266294227188
random	kinships	False	rescal	marginranking	no	adam	owa	basic	436224	0	105.70488572120667	0.09084177017211914	0.9059590316573557
random	kinships	False	rescal	marginranking	no	adam	owa	basic	436224	1	105.96663093566895	0.09369921684265137	0.9199255121042831
random	kinships	False	rescal	marginranking	no	adam	owa	basic	436224	2	105.86995840072632	0.08958125114440918	0.9050279329608939
random	kinships	False	rescal	marginranking	no	adam	owa	basic	436224	3	106.15211200714111	0.09390687942504883	0.9054934823091247
random	kinships	False	rescal	nssa	no	adadelta	owa	basic	436224	0	154.51045179367065	0.09072542190551758	0.9073556797020484
random	kinships	False	rescal	nssa	no	adadelta	owa	basic	436224	1	154.3101441860199	0.09063863754272461	0.9208566108007449
random	kinships	False	rescal	nssa	no	adadelta	owa	basic	436224	2	154.29331731796265	0.09081625938415527	0.9380819366852886
random	kinships	False	rescal	nssa	no	adadelta	owa	basic	436224	3	154.27363991737366	0.09193897247314453	0.9203910614525139
random	kinships	False	rescal	nssa	no	adam	owa	basic	1691648	0	677.1742687225342	0.1157388687133789	0.957169459962756
random	kinships	False	rescal	nssa	no	adam	owa	basic	1691648	1	680.225236415863	0.11996603012084961	0.9511173184357542
random	kinships	False	rescal	nssa	no	adam	owa	basic	1691648	2	678.3957126140594	0.12099027633666992	0.9543761638733705
random	kinships	False	rescal	nssa	no	adam	owa	basic	1691648	3	677.56782579422	0.1198434829711914	0.9511173184357542
random	kinships	False	rescal	softplus	no	adadelta	lcwa		436224	0	90.80114269256592	0.08780765533447266	0.8733705772811918
random	kinships	False	rescal	softplus	no	adadelta	lcwa		436224	1	90.1237051486969	0.08790063858032227	0.8933891992551211
random	kinships	False	rescal	softplus	no	adadelta	lcwa		436224	2	90.67304158210754	0.09049630165100098	0.8905959031657356
random	kinships	False	rescal	softplus	no	adadelta	lcwa		436224	3	90.77908229827881	0.08760571479797363	0.9008379888268156
random	kinships	False	rescal	softplus	no	adam	lcwa		436224	0	13.823709726333618	0.09647488594055176	0.8314711359404097
random	kinships	False	rescal	softplus	no	adam	lcwa		436224	1	14.100334644317627	0.08037376403808594	0.8286778398510242
random	kinships	False	rescal	softplus	no	adam	lcwa		436224	2	13.77704405784607	0.08699941635131836	0.845437616387337
random	kinships	False	rescal	softplus	no	adam	lcwa		436224	3	13.937072515487671	0.10348653793334961	0.8296089385474861
